"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","response","id_correct"
"788","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",55,"id","Marathi","marathi","audio","female","marathi",1
"789","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",56,"id","English (U.S.)","english","audio","female","english",1
"790","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",57,"id","Hindi","hindi","audio","female","hindi",1
"791","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"792","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",59,"id","English (India)","english","audio","female","english",1
"793","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",60,"id","Mandarin","chinese","audio","female","chinese",1
"794","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",61,"id","Tamil","tamil","audio","female","tamil",0
"795","india-socioling","zenith","Z07A39",7,7,12,1.39478202884055,"female","hindu","sindi","hindi english","english",62,"id","Urdu","urdu","audio","female","hindu",0
"796","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","",NA
"797","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","",NA
"798","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"799","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"800","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"801","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"802","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"803","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"804","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"805","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"806","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","urdu",0
"807","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","urdu",0
"808","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","urdu",0
"809","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","urdu",0
"810","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"811","india-socioling","zenith","Z07A40",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"812","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"813","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"814","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"815","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"816","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"817","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"818","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",61,"id","Tamil","tamil","audio","female","sanskrit",0
"819","india-socioling","zenith","Z07A41",7,7,12,1.39478202884055,"female","hindu","sindhi","hindi","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"820","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",55,"id","Marathi","marathi","audio","female","sanskrit",0
"821","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"822","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"823","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"824","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",59,"id","English (India)","english","audio","female","english",1
"825","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"826","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"827","india-socioling","zenith","Z07A42",7,7,12,1.39478202884055,"female","hindu","gujarati","gujarati hindi sindhi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"828","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"829","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"830","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi`",1
"831","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"832","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"833","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"834","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"835","india-socioling","zenith","Z07A43",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"836","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"837","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"838","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"839","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"840","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",59,"id","English (India)","english","audio","female","chinese",0
"841","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"842","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",61,"id","Tamil","tamil","audio","female","marathi",0
"843","india-socioling","zenith","Z07A45",7,7,12,1.39478202884055,"female","muslim","gujarati","gujarati","gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"844","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",55,"id","Marathi","marathi","audio","female","marathi",1
"845","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",56,"id","English (U.S.)","english","audio","female","foreign",0
"846","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",57,"id","Hindi","hindi","audio","female","hindi",1
"847","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"848","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",59,"id","English (India)","english","audio","female","foreign",0
"849","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",60,"id","Mandarin","chinese","audio","female","chinese",1
"850","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",61,"id","Tamil","tamil","audio","female","aaassemes",0
"851","india-socioling","zenith","Z07A46",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi english",62,"id","Urdu","urdu","audio","female","hindi",0
"852","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"853","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"854","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"855","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"856","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"857","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",60,"id","Mandarin","chinese","audio","female"," chinese",1
"858","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",61,"id","Tamil","tamil","audio","female","sanskrit",0
"859","india-socioling","zenith","Z07A47",7,7,13,2.39478202884055,"female","hindu","marathi","marathi","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"860","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"861","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"862","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"863","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"864","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"865","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"866","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",61,"id","Tamil","tamil","audio","female","bengali",0
"867","india-socioling","zenith","Z07A48",7,7,12,1.39478202884055,"female","muslim","hindi","hindi","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"868","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",55,"id","Marathi","marathi","audio","female","marathi",1
"869","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",56,"id","English (U.S.)","english","audio","female","english",1
"870","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",57,"id","Hindi","hindi","audio","female","hindi",1
"871","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"872","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",59,"id","English (India)","english","audio","female","english",1
"873","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",60,"id","Mandarin","chinese","audio","female","chinese",1
"874","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",61,"id","Tamil","tamil","audio","female","jain",0
"875","india-socioling","zenith","Z07A50",7,7,13,2.39478202884055,"female","muslim","hindi","hindi gujarati english","hindi english",62,"id","Urdu","urdu","audio","female","hindi",0
"876","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","tamil",0
"877","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"878","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","urdu",0
"879","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"880","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"881","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"882","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"883","india-socioling","zenith","Z07A51",7,7,13,2.39478202884055,"female","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"884","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"885","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"886","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"887","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"888","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"889","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"890","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","sanskrit",0
"891","india-socioling","zenith","Z07A55",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"892","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"893","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"894","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"895","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"896","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"897","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"898","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"899","india-socioling","zenith","Z07A56",7,7,13,2.39478202884055,"female","hindu","hindi","hindi","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"900","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",55,"id","Marathi","marathi","audio","female","marathi",1
"901","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",56,"id","English (U.S.)","english","audio","female","english",1
"902","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",57,"id","Hindi","hindi","audio","female","hindi",1
"903","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"904","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",59,"id","English (India)","english","audio","female","english",1
"905","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",60,"id","Mandarin","chinese","audio","female","chinese",1
"906","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",61,"id","Tamil","tamil","audio","female","tamil",1
"907","india-socioling","zenith","Z07A58",7,7,12,1.39478202884055,"female","hindu","hindi","hindi","hindi english",62,"id","Urdu","urdu","audio","female","hindi",0
"908","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"909","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"910","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"911","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"912","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",59,"id","English (India)","english","audio","female","english",1
"913","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"914","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"915","india-socioling","zenith","Z07A59",7,7,13,2.39478202884055,"female","hindu","gujarati","gujarati","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"916","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"917","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"918","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"919","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"920","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",59,"id","English (India)","english","audio","female","french",0
"921","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"922","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"923","india-socioling","zenith","Z07B03",7,7,12,1.39478202884055,"male","hindu","gujarati","gujarati","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"924","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"925","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","bengal",0
"926","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"927","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","tamil",0
"928","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"929","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"930","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","suncrat",0
"931","india-socioling","zenith","Z07B05",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"932","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"933","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"934","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"935","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"936","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"937","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"938","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"939","india-socioling","zenith","Z07B06",7,7,13,2.39478202884055,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"940","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"941","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",56,"id","English (U.S.)","english","audio","female","christian",0
"942","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindu",0
"943","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"944","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",59,"id","English (India)","english","audio","female","christian",0
"945","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",60,"id","Mandarin","chinese","audio","female","jain",0
"946","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",61,"id","Tamil","tamil","audio","female","sanskrit",0
"947","india-socioling","zenith","Z07B07",7,7,13,2.39478202884055,"male","hindu","marathi","marathi hindi","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindu",0
"948","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",55,"id","Marathi","marathi","audio","female","marathi",1
"949","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",56,"id","English (U.S.)","english","audio","female","english",1
"950","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",57,"id","Hindi","hindi","audio","female","hindi",1
"951","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"952","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",59,"id","English (India)","english","audio","female","english",1
"953","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",60,"id","Mandarin","chinese","audio","female","chinese",1
"954","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"955","india-socioling","zenith","Z07B08",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi english marathi",62,"id","Urdu","urdu","audio","female","hindi",0
"956","india-socioling","zenith","Z07B11",7,7,13,2.39478202884055,"male","other","gujarati","gujarati","gujarati",55,"id","Marathi","marathi","audio","female","tamil",0
"957","india-socioling","zenith","Z07B11",7,7,13,2.39478202884055,"male","other","gujarati","gujarati","gujarati",56,"id","English (U.S.)","english","audio","female","english",1
